"","time","BTC","ETH","XMR","ETC","ZEC","DASH","LTC","DOGE","NXT","BTCVOLFROM","BTCVOLTO","ETHVOLTO","ETHVOLFROM"
"1077",1969-12-31 19:00:00,5516.45,452.25,171.12,20.21,342.02,453.01,82.5,0.002262,0.1419,8.82,48401.21,106571.29,236.89
"1078",1969-12-31 19:00:00,5512.5,456.9,171.16,20.23,339.68,451.36,80.5,0.002315,0.1412,13.3,72615.14,407969.61,895.62
"1079",1969-12-31 19:00:00,5555.89,451.26,168.9,20.06,342.08,453.81,78.15,0.002278,0.1418,12.25,67986.17,153970.81,341.54
"1080",1969-12-31 19:00:00,5527.08,454.14,163.6,19.74,336.82,443.55,78.65,0.002266,0.1397,95.39,523886.42,967533.76,2105.45
"1081",1969-12-31 19:00:00,5665.14,456,161.34,19.56,331.52,442.11,80,0.002323,0.1348,124.05,688558.09,191016.1,420.82
"1082",1969-12-31 19:00:00,5681.63,457.9,165.9,19.69,332.03,441.01,79.05,0.002329,0.1366,68.33,386832.35,157486.5,343.07
"1083",1969-12-31 19:00:00,5744.61,462.24,163.55,19.82,332.67,449.92,77.9,0.002355,0.138,69.13,396924.67,92940.39,201.73
"1084",1969-12-31 19:00:00,5719.05,463.99,167.8,19.96,336.34,452.49,78.56,0.002345,0.1385,33.01,189377.39,153132.91,334.06
"1085",1969-12-31 19:00:00,5702.72,464.48,164.47,20.06,339.14,447.21,79.6,0.002395,0.1387,37.27,210055.71,273875.07,589.72
"1086",1969-12-31 19:00:00,5785.84,462.06,169.41,20.18,345.18,459.63,80,0.00243,0.1395,32.65,188905.93,66627.63,143.73
"1087",1969-12-31 19:00:00,5770.17,477.14,166.58,20.02,340.96,460.34,82,0.002366,0.1391,30.76,177853.56,958819.22,2030.91
"1088",1969-12-31 19:00:00,5753.11,475.96,163.79,19.96,339.32,458.24,80.99,0.002359,0.1365,47.37,273617.78,141816.3,298.46
"1089",1969-12-31 19:00:00,5768.05,475.84,163.12,19.87,335.24,451.93,80.61,0.002365,0.138,32.65,189059.67,222800.26,468.82
"1090",1969-12-31 19:00:00,5767.06,476.94,167.88,19.93,338.58,450.06,79.25,0.002364,0.1383,28.64,164808.31,94861.3,200.96
"1091",1969-12-31 19:00:00,5781.76,476.45,167.44,20.07,339.5,453.87,80.79,0.002371,0.1396,12.47,72778.35,98866.63,209.7
"1092",1969-12-31 19:00:00,5758.35,468.2,166.07,19.89,338.36,450.07,81.29,0.002303,0.1399,49.7,285198.23,157130.61,333.15
"1093",1969-12-31 19:00:00,5782.41,471.29,164.57,20.01,338.91,451.49,80.2,0.002371,0.1403,14.57,84392.58,123096.62,260.21
"1094",1969-12-31 19:00:00,5800.15,476.8,166.75,20.09,339.42,452.82,81.01,0.00232,0.1398,18.63,107909.85,32144.01,67.71
"1095",1969-12-31 19:00:00,5787.22,475.4,165.4,20.04,338.32,454.7,81,0.002373,0.1397,7.27,42246.45,22185.44,46.93
"1096",1969-12-31 19:00:00,5794.21,478.3,163.4,20.1,339.6,471.07,80.7,0.002318,0.1399,33.76,195677.27,112301.27,234.91
"1097",1969-12-31 19:00:00,5780.82,481.99,154.87,20,341.3,465.01,81.31,0.00237,0.1397,6.62,38531.32,218473.37,454.49
"1098",1969-12-31 19:00:00,5821.16,482.01,158.57,20.23,350.78,471.11,79.5,0.002387,0.1401,6.53,38175.99,368775.72,761.77
"1099",1969-12-31 19:00:00,5758.37,477.02,160.26,20.07,353.39,465.05,81.06,0.002419,0.1406,18.47,104722.55,38645.97,80.52
"1100",1969-12-31 19:00:00,5802.64,478.07,163.11,20.31,349.55,466.42,81.04,0.002437,0.1438,11.4,66252.22,14528.63,30.09
"1101",1969-12-31 19:00:00,5722.32,473.25,159.77,20.23,342.94,459.67,79.6,0.002346,0.1411,25.77,148371.9,62382.44,130.87
"1102",1969-12-31 19:00:00,5765.96,479.38,162.25,20.03,342.84,470.04,80.5,0.002364,0.1394,19.82,113355.31,50923.73,107.72
"1103",1969-12-31 19:00:00,5771.48,476.69,162.47,20.09,344.79,464.95,79.03,0.002366,0.1399,11.94,68947.08,14132.21,30.48
"1104",1969-12-31 19:00:00,5792.51,482.78,160.97,20.13,349.58,467.28,80.25,0.002433,0.1394,31.55,182268.37,145710.39,300.22
"1105",1969-12-31 19:00:00,5808.02,494.47,162.57,20.08,348.42,465.34,80.7,0.002439,0.1395,44.34,257359.31,525845.24,1069.35
"1106",1969-12-31 19:00:00,5804.15,485.01,161.94,20.2,347.61,467.52,81.49,0.002438,0.1404,14.26,82869.25,89344.92,183.02
"1107",1969-12-31 19:00:00,5801.98,490.95,166.63,20.13,350.44,467.12,81.43,0.002727,0.1411,17.18,99613.37,53110.62,108.94
"1108",1969-12-31 19:00:00,5812.72,493.43,165.84,20.23,349.81,469.67,80.2,0.002732,0.1412,19.53,113339.11,103677.6,212.19
"1109",1969-12-31 19:00:00,5810.94,495.8,164.97,20.09,349.47,468.13,81.43,0.002615,0.141,23.74,137803.09,284482.08,573.94
"1110",1969-12-31 19:00:00,5849.02,495.19,163.77,20.31,353.75,471.66,82.3,0.002632,0.1421,18.63,108649.93,84866.76,171.48
"1111",1969-12-31 19:00:00,5835.13,495.74,164.73,20.32,354.48,473.35,81.8,0.002684,0.1433,23.34,136614.82,90454.34,183.77
"1112",1969-12-31 19:00:00,5834.09,496,166.62,20.19,355.41,470.75,81.8,0.002742,0.1442,15.62,90482.56,74213.14,150.2
"1113",1969-12-31 19:00:00,5821.61,490.1,168.36,20.22,354.48,468.52,82.25,0.00262,0.1448,12.85,75222.06,75814.25,153.2
"1114",1969-12-31 19:00:00,5871.77,494.33,171.46,20.4,353.25,472.03,82.5,0.002642,0.1457,18.22,106641.09,56485.54,114.43
"1115",1969-12-31 19:00:00,5808.52,491.69,169.49,20.27,348.45,472.64,85.09,0.002672,0.145,44.55,258602.09,37059.57,74.88
"1116",1969-12-31 19:00:00,5884.81,492.2,175.25,20.54,351.56,478.2,85.99,0.002648,0.1479,24.74,144774.41,92647.23,188.41
"1117",1969-12-31 19:00:00,5922.15,491,173.99,20.62,355.51,478.1,86.01,0.002724,0.1471,23.38,137764.17,49433.19,99.93
"1118",1969-12-31 19:00:00,5928.43,495.56,171.27,20.63,353.16,480.02,86.86,0.002668,0.1474,17.02,99715.84,55799.86,113.26
"1119",1969-12-31 19:00:00,5930.39,494.55,171.68,20.68,351.43,480.18,85.35,0.002728,0.1465,12.22,72252.89,24520.38,49.73
"1120",1969-12-31 19:00:00,5926.92,491.08,175.08,20.57,349.87,478.66,86.95,0.002726,0.1452,7.92,46891.73,55450.94,111.57
"1121",1969-12-31 19:00:00,5958.44,495.48,178.4,20.74,351.97,479.24,86.38,0.002741,0.1453,10.11,60010.33,61882.87,125.47
"1122",1969-12-31 19:00:00,5890.39,491.03,180.36,20.51,349.24,474.82,86,0.002651,0.1435,9.3,54990.02,72977.9,146.04
"1123",1969-12-31 19:00:00,5893.65,494.26,178.93,20.52,348.14,475.09,85.75,0.002711,0.1445,7.91,46737.43,10114.09,20.58
"1124",1969-12-31 19:00:00,5904.46,495.04,179.97,20.49,348.78,476.73,85.75,0.002657,0.1444,11.23,66314.4,10237.63,20.89
"1125",1969-12-31 19:00:00,5932.05,494.39,178.97,20.59,351.77,479.07,84.56,0.002669,0.1465,8.7,51441.52,2217.12,4.49
"1126",1969-12-31 19:00:00,5907.54,489.79,176.93,20.78,348.01,477.09,85.65,0.00254,0.1447,6.54,38988.6,21330.04,43.34
"1127",1969-12-31 19:00:00,5966.7,495.33,177.87,20.67,350.72,477.28,86.4,0.002625,0.1449,10.59,63047.83,45345.3,92.03
"1128",1969-12-31 19:00:00,5981.19,499.12,177.46,20.74,352.59,478.5,87.4,0.002632,0.1444,23.34,139684.76,51791.05,104.75
"1129",1969-12-31 19:00:00,6005.78,497.41,178.13,20.83,353.02,480.46,87.4,0.002643,0.1446,62.94,377428.03,89002.54,180.16
"1130",1969-12-31 19:00:00,6025.72,499.57,181.92,20.88,353.89,478.2,87,0.002651,0.1446,51.21,306887.9,71573.74,144.03
"1131",1969-12-31 19:00:00,6013.67,494.6,180.71,20.77,351.86,476.88,89.94,0.002646,0.1434,54.07,324796.62,102856.65,207.49
"1132",1969-12-31 19:00:00,6069.65,497.45,181.6,20.8,356.05,478.96,91.94,0.002671,0.1448,22.55,136798.22,42525.88,85.35
"1133",1969-12-31 19:00:00,6043.26,496.07,179.79,20.86,355.83,478.63,91.85,0.002719,0.1453,17.78,107570.44,138927.26,290.23
"1134",1969-12-31 19:00:00,6047,495.14,179.72,20.85,353.99,478.68,93.97,0.002661,0.1443,11.78,71378.11,133525.3,269.6
"1135",1969-12-31 19:00:00,6041.55,492.03,180.1,20.88,355.18,481.03,93.23,0.002658,0.1434,25.27,153712.2,126979.33,254.37
"1136",1969-12-31 19:00:00,6025.79,496.61,180.77,21,354.38,488.15,93.68,0.002651,0.1434,23.86,144903.58,52262.02,105.17
"1137",1969-12-31 19:00:00,6026.88,496.31,182.67,20.99,357.7,488.84,94,0.002652,0.1444,15.8,95098.69,59557.8,120.12
"1138",1969-12-31 19:00:00,6024.95,496.43,181.05,21.28,365.53,487.42,93,0.002651,0.1443,24.99,150670.9,67456.56,135.88
"1139",1969-12-31 19:00:00,6022.91,495.35,179.6,21.43,366.01,485.93,94,0.00265,0.1442,35.49,214185.4,41155.49,83
"1140",1969-12-31 19:00:00,6064.46,499.26,180.84,21.91,368.23,488.86,91.09,0.002668,0.1449,25.66,155508.72,207735.07,415.83
"1141",1969-12-31 19:00:00,6092.25,499.09,181.06,21.54,370.1,489.57,94.99,0.002681,0.1454,17.31,104904.21,285433.42,571.29
"1142",1969-12-31 19:00:00,6078.19,498.24,180.22,21.62,368.16,488.44,93.5,0.002674,0.146,16.26,98461.51,74092.71,148.51
"1143",1969-12-31 19:00:00,6015.24,497.45,175.58,21.59,365.43,486.33,96.2,0.002647,0.1438,92.91,558296.13,56046,112.28
"1144",1969-12-31 19:00:00,5994.79,497.55,177.15,21.3,364.72,484.62,99.98,0.002698,0.1451,20.07,120838.44,74056.27,148.51
"1145",1969-12-31 19:00:00,6012.91,498.69,176.54,21.34,367.15,485,98.51,0.002646,0.1451,13.19,79366.2,9231.35,18.53
"1146",1969-12-31 19:00:00,6030.23,495.54,176.75,21.27,367.24,485.13,100.03,0.002653,0.1453,6.71,40494.6,52127.77,104.83
"1147",1969-12-31 19:00:00,6058.41,492.79,175.33,21.51,364.17,494.85,99.99,0.002666,0.146,12.63,75921.87,7464.94,15.04
"1148",1969-12-31 19:00:00,6064.17,496.86,177.86,21.26,359.91,486.95,98.5,0.002729,0.1452,12.85,77231.59,3212.04,6.49
"1149",1969-12-31 19:00:00,6049.22,497.99,177.48,21.17,360.84,485.57,100,0.002662,0.1449,9.82,59257.03,1245.03,2.5
"1150",1969-12-31 19:00:00,6067.07,497.6,178.55,21.5,363.05,485.91,100,0.002609,0.1452,22.64,137346.8,3690.94,7.47
"1151",1969-12-31 19:00:00,6061.41,499.07,177.78,24.06,363.56,486.73,99,0.002667,0.1443,14.4,87480.36,8425.01,16.99
"1152",1969-12-31 19:00:00,6060.88,493.09,175.83,24.7,367.83,484.32,98.5,0.002667,0.1479,60.12,365713.6,30004.9,60.31
"1153",1969-12-31 19:00:00,6061.04,499.52,176.01,25.69,367.78,483.13,101.1,0.002667,0.1485,114.46,696166.58,774348.66,1552.28
"1154",1969-12-31 19:00:00,6093.03,499.54,190.29,25.24,371.8,494.21,102.49,0.002742,0.1487,42.33,255692.87,65931.55,132.82
"1155",1969-12-31 19:00:00,6098.98,498.58,184.92,26.41,378.99,494.14,110.05,0.002806,0.1499,51.15,310610.08,47010.6,94.33
"1156",1969-12-31 19:00:00,6081.04,495.04,187.72,26.01,390.16,493.84,107.5,0.002797,0.1492,30.34,184438.88,93495.51,187.59
"1157",1969-12-31 19:00:00,6097.04,494.73,187.12,26.19,389.3,495.08,108.5,0.002866,0.1483,27.34,167055.48,124768.17,250.37
"1158",1969-12-31 19:00:00,6089.8,499.65,185.56,25.88,385.42,494.13,113,0.002862,0.1479,99.21,602264.24,628795,1261.56
"1159",1969-12-31 19:00:00,6138.93,499.98,186.87,27.08,385.59,495.78,113,0.002885,0.1483,20.04,122278.81,497184.47,999.07
"1160",1969-12-31 19:00:00,6139.69,502.19,184.44,26.95,382.5,494,114.5,0.002886,0.148,58.58,359215.5,109055.15,218.08
"1161",1969-12-31 19:00:00,6135.98,503.9,184.63,27.48,384.36,497.57,112.59,0.003068,0.1498,0.5736,3317.58,82630.29,165.12
"1162",1969-12-31 19:00:00,6157.81,499.4,179.68,27.76,391.94,497.74,112.45,0.003079,0.1495,38.96,237520.44,118806.27,236.52
"1163",1969-12-31 19:00:00,6177.03,503.34,179.69,28.3,387.36,499.85,113,0.003212,0.1508,28.66,176148.14,69432.08,138.96
"1164",1969-12-31 19:00:00,6175.63,503.49,173.6,27.54,390.05,499.24,116.2,0.003335,0.1525,37.71,230531.43,103302.55,206.72
"1165",1969-12-31 19:00:00,6218.19,496.44,173.3,29.95,386.09,501.43,116.45,0.00342,0.1515,36.64,226552.02,316699.24,637.27
"1166",1969-12-31 19:00:00,6179.17,493.89,173.45,28.97,378.6,495.08,115.74,0.003151,0.1508,24.91,154066.88,65200.7,132.78
"1167",1969-12-31 19:00:00,6092.84,489.57,172.85,27.53,366.18,487.67,110.5,0.003107,0.1474,42.78,261899.46,159227.7,328.05
"1168",1969-12-31 19:00:00,6085.19,485.4,173.85,27.24,369.74,487.91,110.83,0.003103,0.1497,12.94,78875.03,38550.99,79.9
"1169",1969-12-31 19:00:00,5870.78,464.25,162.15,24.93,348.14,468.08,99,0.002877,0.142,97.48,584948.77,806290.77,1709
"1170",1969-12-31 19:00:00,6052.65,482.54,169.78,27.17,364.55,477.25,108.98,0.003026,0.1464,24.37,146559.14,348413.7,723.86
"1171",1969-12-31 19:00:00,6065.98,476.61,169.6,26.81,361.05,478.73,107.81,0.003154,0.1458,18.81,113034.78,121506.12,252.49
"1172",1969-12-31 19:00:00,6062.71,474.83,168.66,26.6,358.25,475.26,106.89,0.003092,0.1452,5.49,32756.76,169199.02,360.98
"1173",1969-12-31 19:00:00,5981.83,464.4,166.41,26.11,354.18,469.93,105.95,0.003051,0.1448,6.98,41713.97,58317.3,125.78
"1174",1969-12-31 19:00:00,6040.9,467.46,166.12,27.38,357.98,473.55,106.99,0.003081,0.1458,6.48,38837.74,47590.25,102.1
"1175",1969-12-31 19:00:00,6048.49,472.64,169.18,27.16,365.15,475.65,109.95,0.003145,0.1475,11.64,69015.67,76336.49,162.7
"1176",1969-12-31 19:00:00,5912.41,464.41,164.54,26.1,355.34,453.48,105.97,0.003015,0.1447,17.78,105019.04,139977.42,303.22
"1177",1969-12-31 19:00:00,5872.44,460.13,164.25,25.6,345.06,453.53,102.26,0.002995,0.1426,24.2,142230.93,232670.47,500.43
"1178",1969-12-31 19:00:00,5797.96,445.91,161.24,24.44,324.74,437.22,95.28,0.002841,0.1401,68.12,394608.75,566263.75,1262.4
"1179",1969-12-31 19:00:00,5809.61,446.87,160.69,25.05,336.14,440.6,98.83,0.002847,0.1385,50.12,288965.41,629745.25,1450.33
"1180",1969-12-31 19:00:00,5776.14,440.31,160.23,24.52,325.54,433.79,98.37,0.00283,0.1365,41.92,243466.2,160783.34,361.08
"1181",1969-12-31 19:00:00,5808.49,450.3,161.13,24.86,330.56,438.83,103.17,0.002846,0.1375,48.06,279760.93,136424.8,307.78
"1182",1969-12-31 19:00:00,5903.81,455.46,163.89,25.11,342.83,448.69,104.61,0.002834,0.1393,19.59,115666.73,173782.69,383.42
"1183",1969-12-31 19:00:00,5942.59,449.69,165.92,24.99,338.85,446.65,103.79,0.002971,0.1411,25.55,151120.28,195575.06,434.81
"1184",1969-12-31 19:00:00,5821.31,435.9,161.13,24.33,318.54,433.4,99.5,0.002852,0.1372,26.73,155542.81,322565.53,730.63
"1185",1969-12-31 19:00:00,5786.5,430.43,161.21,24.14,320.75,435.03,99,0.002835,0.1363,19.74,113621.04,260225.45,600.5
"1186",1969-12-31 19:00:00,5768.04,443.64,159.66,24.57,320.93,444.2,99.99,0.002826,0.1369,16.21,93135.61,134947.44,307.64
"1187",1969-12-31 19:00:00,5924.13,453.58,161.25,25.97,328.14,455.51,103.49,0.002844,0.1383,29.99,175642.03,58649.61,131.36
"1188",1969-12-31 19:00:00,5984.89,461.77,160.63,25.95,334.73,464.31,105,0.002873,0.1424,33.7,199647.76,289088.29,625.88
"1189",1969-12-31 19:00:00,5991.09,462.14,162.96,25.86,340.53,464.91,107,0.002936,0.1413,13.39,79178.99,54095.75,117.77
"1190",1969-12-31 19:00:00,5899.94,461.44,159.59,25.41,331.52,456.95,104,0.002891,0.1371,15.32,90730.37,44283.75,96.01
"1191",1969-12-31 19:00:00,5847.05,454.16,160.27,25,329.19,456.36,103.89,0.002807,0.1362,10.87,63832.35,19880.11,43.47
"1192",1969-12-31 19:00:00,6001.26,467.09,163.41,25.91,339.85,475.06,105.5,0.002881,0.1405,50.69,296882.61,221564.17,497.9
"1193",1969-12-31 19:00:00,6026.44,475,163.8,26.41,343.21,477.29,108,0.002893,0.1428,6.62,39622.57,27527.03,57.94
"1194",1969-12-31 19:00:00,5968.34,467.18,164.07,25.76,336.97,470.25,107.84,0.002984,0.1405,9.63,57465.33,69001.54,146.84
"1195",1969-12-31 19:00:00,5977.14,468.5,164.67,25.63,339.32,472.61,104.99,0.002989,0.1403,10.46,61921.06,32019.43,68.5
"1196",1969-12-31 19:00:00,6003,468.51,164.96,25.75,339.83,474.18,106.25,0.003001,0.1432,10.28,61139.79,3082.84,6.51
"1197",1969-12-31 19:00:00,5839.93,461.39,158.32,24.69,330.01,457.79,102,0.002862,0.1389,20.75,121879.86,36033.99,77.57
"1198",1969-12-31 19:00:00,5839.96,455.17,159.02,24.66,328.67,450.79,104.9,0.00292,0.1382,3.63,21023.51,23289.03,50.81
"1199",1969-12-31 19:00:00,5868.8,454.37,158.69,24.37,327.54,449.55,103.99,0.002817,0.1367,13.43,78399.03,28122.69,61.93
"1200",1969-12-31 19:00:00,5866.26,463.86,159.21,24.87,326.46,450.06,103.39,0.002816,0.1378,6.38,36883,52036.46,115.22
"1201",1969-12-31 19:00:00,5853.16,454.12,158.15,24.54,325.85,451.22,100.5,0.00281,0.1369,11.02,63017.83,186648.15,411.15
"1202",1969-12-31 19:00:00,5789.94,454.94,151.64,24.36,321.34,445.07,100.5,0.002779,0.1361,28.28,163086.86,97448.87,216.09
"1203",1969-12-31 19:00:00,5798.46,454.93,151.05,24.32,323.61,448.97,102.54,0.002725,0.1364,15.31,87494.03,99873.21,221.79
"1204",1969-12-31 19:00:00,5792.32,445.29,153.96,24.51,320.66,447.8,100.57,0.00278,0.1357,15.79,91045.66,68037.8,152.07
"1205",1969-12-31 19:00:00,5871.67,459.36,157.07,24.87,326.93,454.23,103.15,0.002818,0.1368,26.45,152894.61,165104.51,366.35
"1206",1969-12-31 19:00:00,5853.92,452,156.42,24.72,327.82,455.73,102.07,0.002751,0.1368,11.32,65888.78,44827.54,98.28
"1207",1969-12-31 19:00:00,5860.45,457.99,155.65,24.85,326.25,456.29,104.45,0.002813,0.1364,22.84,133058.4,19926.3,43.61
"1208",1969-12-31 19:00:00,5774.47,446.55,155.45,24.41,323.54,447.87,98.51,0.002714,0.1347,78.07,451731.77,134772.25,300.05
"1209",1969-12-31 19:00:00,5795.06,445.1,156.76,24.65,325.91,448.94,100.3,0.002782,0.1348,49.86,288810.71,315366.72,703.35
"1210",1969-12-31 19:00:00,5795.22,454.91,158.21,24.54,332.53,450.17,102.37,0.002724,0.1347,26.33,152691.88,84928.05,188.08
"1211",1969-12-31 19:00:00,5857.9,453.34,161.09,24.51,335.72,454.05,101.97,0.002812,0.1374,19.94,116169.5,47013.49,104.48
"1212",1969-12-31 19:00:00,5777.49,453.97,158.07,24.1,328.74,446.66,99,0.002773,0.1348,17.27,99528.48,113742.26,252.71
"1213",1969-12-31 19:00:00,5819.17,453.41,157.41,24.43,330.06,453.08,100.22,0.002735,0.1352,12.23,70900.08,17547.42,38.76
"1214",1969-12-31 19:00:00,5803.86,446.73,157.05,24.31,326.47,451.66,100.17,0.002728,0.1358,7.42,42913.82,45032.72,100.47
"1215",1969-12-31 19:00:00,5824.42,453.54,155.74,24.32,326.4,455.94,98.88,0.002737,0.1359,5.7,33059.04,44069.1,97.92
"1216",1969-12-31 19:00:00,5811.32,452.89,156.91,24.28,323.81,454.04,100.22,0.002731,0.1358,5.31,30796.14,9140.79,20.35
"1217",1969-12-31 19:00:00,5818.74,446.6,157.51,24.29,324.98,453.4,100.2,0.002677,0.136,6.16,35796.53,30606.02,67.58
"1218",1969-12-31 19:00:00,5750.1,447.25,153.93,23.75,317.46,446.04,98,0.002645,0.1338,20.66,118945.52,57321.94,129.5
"1219",1969-12-31 19:00:00,5736.89,439.69,153.29,22.99,308.87,438.24,96,0.002639,0.1324,32.44,185745.31,145029,328.35
"1220",1969-12-31 19:00:00,5760.68,428.15,147.59,22.52,293.68,430.61,99.49,0.002535,0.1274,19.84,113120.12,299751.8,699.42
"1221",1969-12-31 19:00:00,5790.41,419.5,152.35,23.3,303.42,440.19,95.01,0.002606,0.129,32.86,187954.89,145777.98,347.18
"1222",1969-12-31 19:00:00,5823.31,419.71,152.16,23.21,302.87,437.91,96.32,0.00262,0.1281,20.3,117192.35,127413.65,305.29
"1223",1969-12-31 19:00:00,5691.27,406.96,144.5,22.29,288.38,423.26,93.01,0.002447,0.1252,63.2,362896.47,251582.48,611.94
"1224",1969-12-31 19:00:00,5706.45,407.62,142.66,21.84,283.84,414.63,91.5,0.002454,0.1221,54.42,310761.75,607420.38,1488.52
"1225",1969-12-31 19:00:00,5778.47,410.93,143.13,22.7,290.14,421.31,93,0.002485,0.1231,35.03,201220.89,484531.99,1142.94
"1226",1969-12-31 19:00:00,5468.85,387.65,134.37,21.37,271.64,398.13,85.86,0.002352,0.1128,87.66,497870.69,1065888.92,2686.02
"1227",1969-12-31 19:00:00,5405.19,373.59,133.35,21.03,270.75,396.25,87.4,0.002378,0.1099,196.83,1078159.85,1624867.58,4307.5
"1228",1969-12-31 19:00:00,5436.89,375.8,134.67,21.55,282.5,398.69,86.65,0.002392,0.1127,0.04708,234.21,631882.25,1694.13
"1229",1969-12-31 19:00:00,5376.71,371.66,132.64,21.04,276.31,396.69,82.7,0.002366,0.1121,33.26,179695.68,313738.87,846.97
"1230",1969-12-31 19:00:00,5477.17,387.54,139.17,21.62,279.66,399.34,92.79,0.00241,0.116,34.9,190568.85,616438.26,1642.73
"1231",1969-12-31 19:00:00,5803,411.94,147.4,22.97,304.48,429.83,99,0.002495,0.1231,69.82,396109.16,549000.8,1369.8
"1232",1969-12-31 19:00:00,5712.71,400.01,146.47,22.84,300.03,428.85,96,0.002571,0.1205,23.48,133701.38,407333.43,1013.1
"1233",1969-12-31 19:00:00,5673.27,417.42,149.09,22.89,299.66,430.94,95,0.002553,0.1225,32.19,184143.55,140428.96,341.34
"1234",1969-12-31 19:00:00,5699.75,405.14,145.8,22.6,303.34,432.1,93,0.002565,0.1232,37.78,214868.12,92682.86,226.58
"1235",1969-12-31 19:00:00,5644.82,399.1,141.97,22.03,295.96,422.4,90.01,0.002484,0.1206,18.22,102089.16,115537.05,289.34
"1236",1969-12-31 19:00:00,5620.46,389.8,140.34,22.01,294.91,419.57,90.25,0.002473,0.1208,13.65,75545.5,181960.44,466.01
"1237",1969-12-31 19:00:00,5447.71,374.45,133.47,21.34,274.07,392.56,85,0.002288,0.1113,68.11,371835.6,322660.26,843.78
"1238",1969-12-31 19:00:00,5426.24,379.96,132.73,20.97,273.59,389.82,89.47,0.002333,0.1067,56.22,301424.83,420194.94,1131.62
"1239",1969-12-31 19:00:00,5378.35,370.78,131.45,20.7,266.93,381.59,84.75,0.002366,0.1064,10.72,57057.26,42415.7,114.73
"1240",1969-12-31 19:00:00,5379.54,378.99,133.36,20.85,269.51,379.96,85.51,0.002421,0.1068,39.19,209367.12,84719.23,226.93
"1241",1969-12-31 19:00:00,5351.18,376.87,131.48,20.76,270.4,382.18,84.99,0.002355,0.1066,36.09,192201.8,38173.91,101.55
"1242",1969-12-31 19:00:00,5360.89,382.74,134.83,20.74,269.06,384.64,86.8,0.002359,0.1077,18.56,99058.89,68051.65,179.02
"1243",1969-12-31 19:00:00,5429.84,389.31,136.99,21.11,276.49,392.52,86.51,0.002389,0.1103,12.39,67159.53,164316.06,424.53
"1244",1969-12-31 19:00:00,5414.63,385.99,136.61,20.97,276.25,393.05,86,0.002437,0.1098,18.51,100654.76,40668.45,104.04
"1245",1969-12-31 19:00:00,5507.02,390.06,141.14,21.23,284.22,401.46,89.19,0.002478,0.1112,12.06,65595.63,2396.81,6.27
"1246",1969-12-31 19:00:00,5492.9,392.29,137.93,21.26,283.6,399.06,89,0.002472,0.1117,24.17,132435.64,54805.84,139.54
"1247",1969-12-31 19:00:00,5556.01,391.65,141.07,21.49,287.91,401.59,90.6,0.002445,0.1145,20.63,115406.64,25509.15,65.44
"1248",1969-12-31 19:00:00,5624.4,399.38,146.18,22.23,296.07,416.71,92,0.002475,0.1168,33.36,189506.08,261887.56,643.93
"1249",1969-12-31 19:00:00,5673.24,419.81,147.79,22.22,301.7,416.08,95.89,0.002553,0.1194,44.61,251153.27,429198.76,1043.81
"1250",1969-12-31 19:00:00,5540.17,407.66,147.76,21.58,297.89,408.42,93.2,0.002493,0.1148,171.6,941341.17,246142.69,598.46
"1251",1969-12-31 19:00:00,5518.18,405.11,150.04,21.61,290.92,409.28,90.8,0.002483,0.1144,36.74,204478.18,189425.74,459.3
"1252",1969-12-31 19:00:00,5536,401.78,151.8,21.6,294.52,404.52,93.4,0.002491,0.1147,80.08,443821.99,231394.15,577.54
"1253",1969-12-31 19:00:00,5646.12,401.96,154.08,22.18,301.79,416.01,92,0.002541,0.1177,35.33,198796.13,135307.56,335.81
"1254",1969-12-31 19:00:00,5654.55,408.21,152.05,22.19,302.86,417.87,94.73,0.002545,0.1197,32.14,181958.7,58937.07,144.51
"1255",1969-12-31 19:00:00,5729.44,418.29,153.32,22.24,305.55,422.49,95.1,0.002578,0.1197,38.16,218390.73,165915.25,396.55
"1256",1969-12-31 19:00:00,5741.94,414.42,152.97,22.12,296.4,426.17,94.96,0.002584,0.118,36.32,207294.7,121817.52,296.93
"1257",1969-12-31 19:00:00,5684.13,408.82,151.65,21.94,294.78,421.02,94.2,0.002558,0.1165,17.33,98725.68,85670.35,208.31
"1258",1969-12-31 19:00:00,5737.1,418.4,154.33,22.26,296.09,426.27,95.45,0.002582,0.12,27,154324.74,72780.68,174.61
"1259",1969-12-31 19:00:00,5684.08,414.59,154.27,22.19,298.3,425.79,96,0.002615,0.1188,60.33,343969.43,93357.23,222.92
"1260",1969-12-31 19:00:00,5719.02,423.02,153.84,22.38,298.02,428.41,98.34,0.002631,0.1214,18.81,107541.78,120516.24,286.11
"1261",1969-12-31 19:00:00,5778.17,437.1,154.28,23.59,300.98,436.54,99.98,0.002658,0.1268,47.41,273502.49,367321.87,832.45
"1262",1969-12-31 19:00:00,5797.89,431.86,155.62,23.63,310.59,434.44,98,0.002609,0.1256,24.06,139516.65,167312.21,383.79
"1263",1969-12-31 19:00:00,5816.65,435.04,155.83,23.57,310.9,437.82,98.51,0.002617,0.1302,9.8,56894.95,47891.51,109.89
"1264",1969-12-31 19:00:00,5751.58,425.71,152.36,22.76,302.19,428.84,97.9,0.002531,0.1231,32.47,188028.83,116080.8,267.54
"1265",1969-12-31 19:00:00,5765.17,420.42,153.18,23.15,306.3,431.23,99.2,0.002594,0.1257,27.13,155844.54,81256.5,191.18
